"id","season","country","comp_level","lg_finish","squad","age","games_gk","games_starts_gk","minutes_gk","minutes_90s","goals_against_gk","goals_against_per90_gk","shots_on_target_against","saves","save_pct","wins_gk","draws_gk","losses_gk","clean_sheets","clean_sheets_pct","pens_att_gk","pens_allowed","pens_saved","pens_missed_gk","pens_save_pct"
"51a19d04","2010-2011","SCO","2. First Division","8th","Ross County",26,36,36,3240,36,34,0.94,141,107,75.9,9,14,13,14,38.9,NULL,NULL,NULL,NULL,NULL
"51a19d04","2011-2012","SCO","2. First Division","3rd","Falkirk",27,35,35,3076,34.2,42,1.23,144,102,70.8,13,13,8,11,31.4,NULL,NULL,NULL,NULL,NULL
"51a19d04","2012-2013","SCO","2. First Division","3rd","Falkirk",28,35,35,3150,35,46,1.31,155,109,70.3,15,8,12,11,31.4,NULL,NULL,NULL,NULL,NULL
"51a19d04","2013-2014","SCO","2. Championship","3rd","Falkirk",29,35,35,3150,35,33,0.94,122,89,73,18,9,8,12,34.3,NULL,NULL,NULL,NULL,NULL
"51a19d04","2014-2015","SCO","1. Premiership","7th","Hamilton",30,38,38,3420,38,53,1.39,156,103,66,15,8,15,14,36.8,NULL,NULL,NULL,NULL,NULL
"51a19d04","2015-2016","SCO","1. Premiership","10th","Hamilton",31,37,37,3330,37,61,1.65,165,104,63,11,9,17,10,27,NULL,NULL,NULL,NULL,NULL
"51a19d04","2016-2017","ENG","2. Championship","8th","Norwich City",32,20,19,1755,19.5,34,1.74,90,56,63.3,8,5,7,3,15.8,1,1,0,0,0
"51a19d04","2017-2018","ENG","Jr. PL2 — Div. 2","7th","Norwich City",33,2,2,180,2,NULL,NULL,NULL,0,NULL,2,0,0,1,50,0,0,0,0,NULL
"51a19d04","2018-2019","ENG","Jr. PL2 — Div. 2","11th","Norwich City",34,2,2,180,2,NULL,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,NULL
"51a19d04","2019-2020","ENG","Jr. PL2 — Div. 2","11th","Norwich City",35,1,1,90,1,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,NULL
"51a19d04","2020-2021","ENG","2. Championship","1st","Norwich City",36,10,9,816,9.1,11,1.21,32,22,68.8,5,2,2,1,11.1,1,1,0,0,0
"53af52f3","2005-2006","ENG","4. League Two","19th","Bury",18,15,15,1350,15,14,0.93,61,47,77,4,8,3,6,40,NULL,NULL,NULL,NULL,NULL
"53af52f3","2005-2006","ENG","4. League Two","8th","Darlington",18,4,4,360,4,1,0.25,13,12,92.3,3,1,0,3,75,NULL,NULL,NULL,NULL,NULL
"53af52f3","2006-2007","ENG","4. League Two","21st","Bury",19,14,14,1260,14,13,0.93,51,38,74.5,7,2,5,5,35.7,NULL,NULL,NULL,NULL,NULL
"53af52f3","2006-2007","SCO","1. Premier League","6th","Falkirk",19,15,15,1350,15,18,1.2,69,51,73.9,6,2,7,5,33.3,NULL,NULL,NULL,NULL,NULL
"53af52f3","2007-2008","ENG","2. Championship","12th","Cardiff City",20,14,14,1260,14,14,1,59,45,76.3,6,5,3,5,35.7,NULL,NULL,NULL,NULL,NULL
"53af52f3","2007-2008","ENG","2. Championship","21st","Coventry City",20,9,9,810,9,12,1.33,40,28,70,2,4,3,2,22.2,NULL,NULL,NULL,NULL,NULL
"53af52f3","2007-2008","ENG","1. Premier League","9th","Manchester City",20,7,7,630,7,5,0.71,31,26,83.9,4,1,2,4,57.1,NULL,NULL,NULL,NULL,NULL
"53af52f3","2008-2009","ENG","1. Premier League","10th","Manchester City",21,1,0,72,0.8,1,1.25,3,2,66.7,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
"53af52f3","2009-2010","ENG","4. League Two","1st","Notts County",22,43,43,3862,42.9,29,0.68,198,169,85.4,25,12,6,24,55.8,NULL,NULL,NULL,NULL,NULL
"53af52f3","2010-2011","ENG","2. Championship","7th","Leeds United",23,37,37,3330,37,51,1.38,185,134,72.4,15,14,9,11,29.7,NULL,NULL,NULL,NULL,NULL
"53af52f3","2011-2012","ENG","2. Championship","9th","Leicester City",24,46,46,4129,45.9,54,1.18,189,135,71.4,18,12,16,14,30.4,NULL,NULL,NULL,NULL,NULL
"53af52f3","2012-2013","ENG","2. Championship","6th","Leicester City",25,46,46,4140,46,48,1.04,186,138,74.2,19,11,16,14,30.4,NULL,NULL,NULL,NULL,NULL
"53af52f3","2013-2014","ENG","2. Championship","1st","Leicester City",26,46,46,4140,46,43,0.93,115,72,62.6,31,9,6,18,39.1,NULL,NULL,NULL,NULL,NULL
"53af52f3","2014-2015","ENG","1. Premier League","14th","Leicester City",27,24,24,2160,24,37,1.54,112,75,67,8,5,11,6,25,NULL,NULL,NULL,NULL,NULL
"53af52f3","2015-2016","ENG","1. Premier League","1st","Leicester City",28,38,38,3420,38,36,0.95,136,100,73.5,23,12,3,15,39.5,NULL,NULL,NULL,NULL,NULL
"53af52f3","2016-2017","ENG","1. Premier League","12th","Leicester City",29,30,30,2666,29.6,47,1.59,157,110,72,10,7,13,8,26.7,3,3,0,0,0
"53af52f3","2017-2018","ENG","1. Premier League","9th","Leicester City",30,33,33,2965,32.9,47,1.43,137,91,66.4,11,10,12,8,24.2,3,1,2,0,66.7
"53af52f3","2018-2019","ENG","1. Premier League","9th","Leicester City",31,38,38,3420,38,48,1.26,135,92,68.1,15,7,16,10,26.3,5,5,0,0,0
"53af52f3","2019-2020","ENG","1. Premier League","5th","Leicester City",32,38,38,3420,38,41,1.08,126,95,73.8,18,8,12,13,34.2,10,8,2,0,20
"53af52f3","2020-2021","ENG","1. Premier League","5th","Leicester City",33,38,38,3420,38,50,1.32,134,87,65.7,20,6,12,11,28.9,4,4,0,0,0
"53af52f3","2021-2022","ENG","1. Premier League","9th","Leicester City",34,18,18,1620,18,33,1.83,86,59,67.4,7,4,7,3,16.7,7,5,1,1,16.7
"54a9bc73","2018-2019","ESP","2. Segunda División","17th","Numancia",21,2,2,180,2,3,1.5,NULL,NULL,NULL,0,1,1,0,0,0,0,0,0,NULL
"58ad9383","2012-2013","SRB","1. SuperLiga","4th","Jagodina",16,2,2,180,2,3,1.5,8,5,62.5,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"58ad9383","2013-2014","SRB","1. SuperLiga","3rd","Jagodina",17,2,2,180,2,2,1,8,6,75,1,0,1,1,50,NULL,NULL,NULL,NULL,NULL
"58ad9383","2013-2014","SRB","1. SuperLiga","1st","Red Star",17,1,1,90,1,0,0,2,2,100,1,0,0,1,100,NULL,NULL,NULL,NULL,NULL
"58ad9383","2014-2015","SRB","1. SuperLiga","2nd","Red Star",18,28,28,2475,27.5,16,0.58,80,64,80,17,7,3,16,57.1,NULL,NULL,NULL,NULL,NULL
"58ad9383","2015-2016","SRB","1. SuperLiga","1st","Red Star",19,6,6,540,6,6,1,18,12,66.7,5,1,0,2,33.3,NULL,NULL,NULL,NULL,NULL
"58ad9383","2019-2020","FRA","1. Ligue 1","6th","Reims",23,27,27,2430,27,18,0.67,84,65,79.8,10,11,6,12,44.4,5,1,3,1,75
"58ad9383","2020-2021","FRA","1. Ligue 1","14th","Reims",24,37,37,3285,36.5,49,1.34,157,113,71.3,9,15,13,10,27,7,4,2,1,33.3
"58ad9383","2021-2022","FRA","1. Ligue 1","14th","Reims",25,19,19,1710,19,22,1.16,61,43,70.5,5,8,6,6,31.6,5,4,0,1,0
"58bc7d18","2005-2006","ESP","2. Segunda División","11th","Real Madrid B",18,4,4,360,4,8,2,22,14,63.6,1,0,3,0,0,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2006-2007","ESP","2. Segunda División","19th","Real Madrid B",19,1,1,90,1,3,3,6,3,50,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2007-2008","ESP","1. La Liga","12th","Espanyol",20,4,3,314,3.5,4,1.15,13,9,69.2,1,0,2,1,33.3,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2009-2010","ESP","2. Segunda División","19th","Cádiz",22,31,31,2744,30.5,48,1.57,152,104,68.4,7,12,12,7,22.6,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2010-2011","ESP","2. Segunda División","13th","Cartagena",23,35,35,3150,35,49,1.4,152,103,67.8,14,8,13,10,28.6,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2011-2012","ESP","1. La Liga","14th","Espanyol",24,16,15,1361,15.1,22,1.45,88,66,75,4,7,5,4,26.7,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2012-2013","ESP","1. La Liga","13th","Espanyol",25,21,20,1823,20.3,24,1.18,84,60,71.4,8,6,6,9,45,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2013-2014","ESP","1. La Liga","14th","Espanyol",26,37,37,3323,36.9,47,1.27,154,107,69.5,11,9,17,9,24.3,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2014-2015","ESP","1. La Liga","10th","Espanyol",27,37,37,3280,36.4,48,1.32,160,112,70,13,10,13,13,35.1,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2015-2016","ESP","1. La Liga","2nd","Real Madrid",28,4,4,360,4,6,1.5,14,8,57.1,3,0,1,1,25,NULL,NULL,NULL,NULL,NULL
"58bc7d18","2016-2017","ESP","1. La Liga","1st","Real Madrid",29,11,11,990,11,10,0.91,30,22,70,9,2,0,5,45.5,2,1,1,0,50
"58bc7d18","2017-2018","ESP","1. La Liga","3rd","Real Madrid",30,10,10,900,10,11,1.1,32,22,65.6,6,2,2,3,30,0,0,0,0,NULL
"58bc7d18","2018-2019","ENG","2. Championship","3rd","Leeds United",31,17,17,1529,17,18,1.06,53,36,67.9,8,2,7,5,29.4,1,1,0,0,0
"58bc7d18","2019-2020","ENG","2. Championship","1st","Leeds United",32,36,36,3240,36,31,0.86,99,71,71.7,20,8,8,15,41.7,3,3,0,0,0
"58bc7d18","2020-2021","ENG","1. Premier League","9th","Leeds United",33,3,3,270,3,2,0.67,12,10,83.3,2,0,1,1,33.3,0,0,0,0,NULL
"58bc7d18","2020-2021","ENG","Jr. PL2 — Div. 2","1st","Leeds Utd U23",33,5,5,450,5,NULL,NULL,NULL,NULL,NULL,5,0,0,3,60,0,0,0,0,NULL
"58bc7d18","2021-2022","ESP","1. La Liga","17th","Elche",34,12,12,1080,12,15,1.25,54,39,72.2,2,4,6,3,25,0,0,0,0,NULL
"5c4bf6ba","2014-2015","GER","3. 3. Liga","16th","Mainz 05 II",19,21,21,1890,21,29,1.38,107,78,72.9,5,6,10,4,19,NULL,NULL,NULL,NULL,NULL
"5c4bf6ba","2015-2016","GER","3. 3. Liga","14th","Holstein Kiel",20,25,25,2250,25,28,1.12,98,70,71.4,6,9,10,12,48,NULL,NULL,NULL,NULL,NULL
"5c4bf6ba","2016-2017","GER","3. 3. Liga","2nd","Holstein Kiel",21,1,1,90,1,0,0,5,5,100,1,0,0,1,100,0,0,0,0,NULL
"5c4bf6ba","2017-2018","GER","1. Bundesliga","14th","Mainz 05",22,15,15,1350,15,27,1.8,66,44,65.2,3,5,7,2,13.3,4,4,0,0,0
"5c4bf6ba","2018-2019","GER","1. Bundesliga","12th","Mainz 05",23,10,10,900,10,14,1.4,51,37,72.5,4,4,2,2,20,0,0,0,0,NULL
"5c4bf6ba","2019-2020","GER","1. Bundesliga","13th","Mainz 05",24,22,22,1935,21.5,40,1.86,113,75,65.5,8,2,12,3,13.6,2,1,1,0,50
"5c4bf6ba","2020-2021","GER","1. Bundesliga","12th","Mainz 05",25,31,31,2790,31,46,1.48,135,93,69.6,9,9,13,5,16.1,6,5,0,1,0
"5c4bf6ba","2021-2022","GER","1. Bundesliga","9th","Mainz 05",26,17,17,1530,17,17,1,54,38,70.4,7,3,7,6,35.3,1,1,0,0,0
"5d2b6df0","2019-2020","ESP","2. Segunda División","2nd","Cádiz",21,1,1,90,1,1,1,3,3,100,0,0,1,0,0,1,1,0,0,0
"5dcf3e90","2018-2019","ESP","1. La Liga","8th","Athletic Club",21,7,7,630,7,13,1.86,31,20,64.5,1,4,2,0,0,2,2,0,0,0
"5dcf3e90","2019-2020","ESP","1. La Liga","11th","Athletic Club",22,34,34,2991,33.2,29,0.87,103,78,76.7,13,9,12,12,35.3,7,5,0,2,0
"5dcf3e90","2020-2021","ESP","1. La Liga","10th","Athletic Club",23,37,37,3330,37,40,1.08,104,70,66.3,11,13,13,9,24.3,6,5,1,0,16.7
"5dcf3e90","2021-2022","ESP","1. La Liga","10th","Athletic Club",24,15,15,1350,15,11,0.73,45,33,80,4,7,4,6,40,2,2,0,0,0
"5e253986","2016-2017","ENG","Jr. PL2 — Div. 1","10th","Tottenham",17,2,2,180,2,NULL,NULL,NULL,0,NULL,0,0,2,0,0,0,0,0,0,NULL
"5e253986","2017-2018","ENG","Jr. PL2 — Div. 1","9th","Tottenham",18,9,9,810,9,NULL,NULL,NULL,0,NULL,2,2,5,2,22.2,0,0,0,0,NULL
"5e253986","2018-2019","ENG","Jr. PL2 — Div. 1","9th","Tottenham",19,16,16,1440,16,NULL,NULL,NULL,NULL,NULL,6,4,6,2,12.5,6,4,2,0,33.3
"5e253986","2019-2020","ENG","Jr. PL2 — Div. 1","10th","Tottenham",20,5,5,450,5,NULL,NULL,NULL,NULL,NULL,2,1,2,1,20,0,0,0,0,NULL
"5e253986","2020-2021","ENG","Jr. PL2 — Div. 1","3rd","Tottenham",21,8,8,708,7.9,NULL,NULL,NULL,NULL,NULL,3,2,3,2,25,2,2,0,0,0
"5e253986","2021","USA","1. MLS","10th","Orlando City",22,5,5,450,5,8,1.6,16,8,50,3,0,2,1,20,0,0,0,0,NULL
"5ee6e943","2015-2016","FRA","2. Ligue 2","7th","Clermont Foot",21,9,7,674,7.5,14,1.87,34,20,58.8,1,3,4,1,14.3,NULL,NULL,NULL,NULL,NULL
"5ee6e943","2016-2017","FRA","2. Ligue 2","14th","Clermont Foot",22,17,16,1485,16.5,21,1.27,64,43,68.8,4,6,6,4,25,1,1,0,0,0
"5ee6e943","2018-2019","FRA","1. Ligue 1","20th","Guingamp",24,21,21,1890,21,34,1.62,90,56,63.3,4,7,10,6,28.6,2,1,1,0,50
"5ee6e943","2019-2020","FRA","2. Ligue 2","8th","Guingamp",25,22,22,1980,22,25,1.14,70,49,68.6,8,7,7,7,31.8,4,3,1,0,25
"5ee6e943","2020-2021","FRA","1. Ligue 1","10th","Metz",26,5,4,361,4,10,2.49,20,13,65,0,1,3,0,0,3,3,0,0,0
"5ee6e943","2021-2022","FRA","1. Ligue 1","18th","Metz",27,3,2,183,2,3,1.48,12,9,75,1,1,0,0,0,0,0,0,0,NULL
"5f0241b2","2014-2015","ESP","1. La Liga","5th","Sevilla",20,21,19,1812,20.1,24,1.19,85,61,71.8,12,3,3,7,36.8,NULL,NULL,NULL,NULL,NULL
"5f0241b2","2015-2016","ESP","1. La Liga","7th","Sevilla",21,34,34,3060,34,42,1.24,147,105,71.4,14,8,12,10,29.4,NULL,NULL,NULL,NULL,NULL
"5f0241b2","2016-2017","ESP","1. La Liga","4th","Sevilla",22,35,35,3150,35,45,1.29,152,111,72.4,20,8,7,12,34.3,4,3,1,0,25
"5f0241b2","2017-2018","ESP","1. La Liga","7th","Sevilla",23,24,23,2155,23.9,39,1.63,90,54,60,10,3,10,9,39.1,5,3,1,1,25
"5f0241b2","2018-2019","ENG","1. Premier League","19th","Fulham",24,29,29,2610,29,56,1.93,161,110,67.7,6,3,20,5,17.2,4,4,0,0,0
"5f0241b2","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",25,2,2,180,2,4,2,11,7,63.6,2,0,0,0,0,0,0,0,0,NULL
"5f0241b2","2020-2021","FRA","1. Ligue 1","2nd","Paris S-G",26,10,8,810,9,9,1,36,28,75,5,1,2,5,62.5,0,0,0,0,NULL
"5f0241b2","2021-2022","FRA","1. Ligue 1","1st","Paris S-G",27,1,0,23,0.3,1,3.91,3,2,66.7,0,0,0,0,NULL,0,0,0,0,NULL
"605eb473","2004-2005","ESP","2. Segunda División","17th","Málaga B",19,2,2,180,2,4,2,10,6,60,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"605eb473","2005-2006","ESP","1. La Liga","20th","Málaga",20,1,1,90,1,0,0,5,5,100,0,1,0,1,100,NULL,NULL,NULL,NULL,NULL
"605eb473","2005-2006","ESP","2. Segunda División","21st","Málaga B",20,10,10,900,10,21,2.1,69,48,69.6,0,4,6,3,30,NULL,NULL,NULL,NULL,NULL
"605eb473","2007-2008","ESP","1. La Liga","20th","Levante",22,8,8,720,8,18,2.25,45,27,60,2,1,5,1,12.5,NULL,NULL,NULL,NULL,NULL
"605eb473","2008-2009","ESP","2. Segunda División","8th","Levante",23,25,25,2250,25,38,1.52,110,72,65.5,9,7,9,7,28,NULL,NULL,NULL,NULL,NULL
"605eb473","2009-2010","ESP","2. Segunda División","3rd","Levante",24,22,22,1980,22,22,1,85,63,74.1,12,7,3,7,31.8,NULL,NULL,NULL,NULL,NULL
"605eb473","2010-2011","ESP","1. La Liga","14th","Levante",25,18,18,1620,18,25,1.39,96,71,74,4,4,10,3,16.7,NULL,NULL,NULL,NULL,NULL
"605eb473","2011-2012","ESP","2. Segunda División","20th","Cartagena",26,27,26,2327,25.9,33,1.28,141,108,76.6,7,9,10,10,38.5,NULL,NULL,NULL,NULL,NULL
"605eb473","2015-2016","ESP","2. Segunda División","3rd","Gimnàstic",30,41,41,3690,41,40,0.98,161,121,75.2,18,16,7,14,34.1,NULL,NULL,NULL,NULL,NULL
"605eb473","2016-2017","ESP","2. Segunda División","14th","Gimnàstic",31,23,23,2070,23,24,1.04,79,55,72.2,9,9,5,6,26.1,4,2,1,1,33.3
"605eb473","2018-2019","ESP","2. Segunda División","5th","Mallorca",33,34,34,3060,34,32,0.94,NULL,NULL,NULL,15,9,10,12,35.3,9,4,2,3,33.3
"605eb473","2019-2020","ESP","1. La Liga","19th","Mallorca",34,36,36,3240,36,60,1.67,164,117,71.3,9,5,22,5,13.9,14,13,1,0,7.1
"605eb473","2020-2021","ESP","2. Segunda División","2nd","Mallorca",35,39,39,3510,39,26,0.67,101,77,77.2,22,9,8,22,56.4,4,3,0,1,0
"605eb473","2021-2022","ESP","1. La Liga","15th","Mallorca",36,17,17,1530,17,24,1.41,61,38,63.9,4,8,5,6,35.3,3,2,1,0,33.3
"62124972","2020-2021","FRA","2. Ligue 2","2nd","Clermont Foot",22,3,2,226,2.5,3,1.19,15,12,80,1,0,1,0,0,0,0,0,0,NULL
"62124972","2021-2022","FRA","1. Ligue 1","16th","Clermont Foot",23,5,5,450,5,6,1.2,13,7,53.8,1,1,3,1,20,0,0,0,0,NULL
"625c144a","2014-2015","ESP","1. La Liga","12th","Real Sociedad",22,22,22,1980,22,27,1.23,92,65,70.7,8,8,6,6,27.3,NULL,NULL,NULL,NULL,NULL
"625c144a","2015-2016","ESP","1. La Liga","9th","Real Sociedad",23,36,36,3191,35.5,43,1.21,146,103,70.5,12,9,14,12,33.3,NULL,NULL,NULL,NULL,NULL
"625c144a","2016-2017","ESP","1. La Liga","6th","Real Sociedad",24,38,38,3420,38,53,1.39,156,108,68.6,19,7,12,10,26.3,7,4,1,2,20
"625c144a","2017-2018","ESP","1. La Liga","12th","Real Sociedad",25,26,26,2340,26,45,1.73,100,60,59,10,5,11,6,23.1,5,4,1,0,20
"625c144a","2018-2019","ESP","1. La Liga","9th","Real Sociedad",26,27,27,2430,27,35,1.3,108,77,69.4,10,9,8,7,25.9,3,2,1,0,33.3
"625c144a","2019-2020","FRA","1. Ligue 1","8th","Montpellier",27,25,25,2250,25,27,1.08,112,89,78.6,11,7,7,8,32,5,3,1,1,25
"625c144a","2020-2021","ESP","1. La Liga","7th","Villarreal",28,2,2,180,2,4,2,8,4,50,0,0,2,0,0,0,0,0,0,NULL
"625c144a","2021-2022","ESP","1. La Liga","9th","Villarreal",29,16,16,1440,16,16,1,48,35,72.9,5,6,5,7,43.8,4,3,1,0,25
"62ba5881","2011-2012","GRE","1. Super League","2nd","Panathinaikos",17,12,11,1076,12,14,1.17,44,30,68.2,8,3,1,2,18.2,NULL,NULL,NULL,NULL,NULL
"62ba5881","2012-2013","GRE","1. Super League","6th","Panathinaikos",18,1,1,90,1,2,2,4,2,50,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL
"62ba5881","2013-2014","GRE","1. Super League","4th","Panathinaikos",19,28,28,2520,28,23,0.82,103,80,77.7,16,5,7,11,39.3,NULL,NULL,NULL,NULL,NULL
"62ba5881","2014-2015","GER","1. Bundesliga","11th","Mainz 05",20,2,1,148,1.6,6,3.65,13,7,53.8,0,0,2,0,0,NULL,NULL,NULL,NULL,NULL
"62ba5881","2015-2016","GRE","1. Super League","1st","Olympiacos",21,3,3,244,2.7,3,1.11,16,13,81.3,3,0,0,1,33.3,NULL,NULL,NULL,NULL,NULL
"62ba5881","2016-2017","GRE","1. Super League","1st","Olympiacos",22,18,18,1594,17.7,8,0.45,49,41,85.7,15,1,2,10,55.6,2,1,1,0,50
"62ba5881","2017-2018","GRE","1. Super League","3rd","Olympiacos",23,5,5,450,5,6,1.2,19,13,73.7,2,2,1,1,20,1,1,0,0,0
"62ba5881","2018-2019","GER","1. Bundesliga","8th","Werder Bremen",24,1,0,45,0.5,1,2,3,2,66.7,0,0,0,0,NULL,0,0,0,0,NULL
"62ba5881","2019-2020","GER","1. Bundesliga","16th","Werder Bremen",25,1,1,90,1,2,2,5,3,60,0,1,0,0,0,0,0,0,0,NULL
"62ba5881","2020-2021","GER","2. 2. Bundesliga","15th","Sandhausen",26,18,18,1620,18,26,1.44,81,55,67.9,6,2,10,5,27.8,0,0,0,0,NULL
"62ba5881","2021-2022","GER","1. Bundesliga","17th","Arminia",27,1,1,90,1,0,0,4,4,100,1,0,0,1,100,0,0,0,0,NULL
"62d7ef38","2016-2017","ENG","Jr. PL2 — Div. 1","3rd","Liverpool",17,6,6,540,6,NULL,NULL,NULL,0,NULL,4,1,1,2,33.3,0,0,0,0,NULL
"62d7ef38","2017-2018","ENG","Jr. PL2 — Div. 1","2nd","Liverpool",18,5,5,450,5,NULL,NULL,NULL,0,NULL,2,1,2,0,0,1,1,0,0,0
"62d7ef38","2018-2019","ENG","Jr. PL2 — Div. 1","4th","Liverpool",19,11,11,990,11,NULL,NULL,NULL,NULL,NULL,4,3,4,1,9.1,0,0,0,0,NULL
"62d7ef38","2019-2020","ENG","Jr. PL2 — Div. 1","5th","Liverpool",20,6,6,540,6,NULL,NULL,NULL,NULL,NULL,2,2,2,2,33.3,2,2,0,0,0
"62d7ef38","2020-2021","ENG","1. Premier League","3rd","Liverpool",21,2,2,180,2,1,0.5,7,6,85.7,1,0,1,1,50,0,0,0,0,NULL
"62d7ef38","2021-2022","ENG","1. Premier League","3rd","Liverpool",22,1,1,90,1,0,0,2,1,100,1,0,0,1,100,0,0,0,0,NULL
"649b01d8","2016-2017","ITA","1. Serie A","1st","Juventus",19,1,1,90,1,1,1,2,1,50,1,0,0,0,0,0,0,0,0,NULL
"649b01d8","2017-2018","ITA","2. Serie B","5th","Venezia",20,35,35,3150,35,37,1.06,149,112,76.5,14,14,7,13,37.1,2,2,0,0,0
"649b01d8","2018-2019","ITA","1. Serie A","9th","Sampdoria",21,36,36,3240,36,51,1.42,142,98,69,14,7,15,11,30.6,8,7,1,0,12.5
"649b01d8","2019-2020","ITA","1. Serie A","15th","Sampdoria",22,36,36,3240,36,60,1.67,160,110,66.9,12,5,19,9,25,8,7,0,1,0
"649b01d8","2020-2021","ITA","1. Serie A","9th","Sampdoria",23,37,37,3330,37,54,1.46,165,117,71.5,14,7,16,6,16.2,9,7,2,0,22.2
"649b01d8","2021-2022","ITA","1. Serie A","15th","Sampdoria",24,18,18,1620,18,34,1.89,86,54,61.6,5,4,9,3,16.7,1,1,0,0,0
"667b65da","2020-2021","FRA","1. Ligue 1","11th","Saint-Étienne",20,8,8,720,8,8,1,24,18,75,4,1,3,3,37.5,4,2,1,1,33.3
"667b65da","2021-2022","FRA","1. Ligue 1","20th","Saint-Étienne",21,15,15,1197,13.3,27,2.03,67,43,61.2,2,5,8,1,6.7,1,1,0,0,0
"67669ce7","2018-2019","ESP","2. Segunda División","2nd","Granada",22,3,1,90,1,1,1,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,NULL
"67669ce7","2019-2020","ESP","1. La Liga","7th","Granada",23,3,3,270,3,3,1,13,10,76.9,1,0,2,1,33.3,0,0,0,0,NULL
"67669ce7","2020-2021","ESP","1. La Liga","9th","Granada",24,5,5,450,5,8,1.6,24,16,66.7,1,1,3,1,20,0,0,0,0,NULL
"67669ce7","2021-2022","ESP","1. La Liga","12th","Granada",25,4,3,284,3.2,6,1.9,14,10,71.4,0,2,1,1,33.3,2,2,0,0,0
"67f649be","2017-2018","ITA","2. Serie B","15th","Avellino",20,22,22,1980,22,27,1.23,89,62,71.9,7,9,6,4,18.2,5,2,1,2,33.3
"67f649be","2018-2019","ITA","1. Serie A","17th","Genoa",21,33,33,2970,33,46,1.39,142,102,71.1,6,14,13,6,18.2,6,5,1,0,16.7
"67f649be","2019-2020","ITA","1. Serie A","17th","Genoa",22,17,17,1530,17,35,2.06,89,61,67.4,2,5,10,2,11.8,7,6,0,1,0
"67f649be","2020-2021","ITA","1. Serie A","1st","Inter",23,2,1,135,1.5,1,0.67,6,5,83.3,1,0,0,0,0,0,0,0,0,NULL
"6989550f","2012-2013","ITA","2. Serie B","9th","Ternana",20,28,28,2520,28,24,0.86,84,60,71.4,8,11,9,10,35.7,NULL,NULL,NULL,NULL,NULL
"6989550f","2013-2014","ITA","2. Serie B","16th","Ternana",21,36,36,3240,36,46,1.28,154,108,70.1,10,14,12,6,16.7,NULL,NULL,NULL,NULL,NULL
"6989550f","2014-2015","ITA","2. Serie B","12th","Ternana",22,38,38,3368,37.4,34,0.91,131,97,74,13,12,11,15,39.5,NULL,NULL,NULL,NULL,NULL
"6989550f","2015-2016","ITA","1. Serie A","15th","Sampdoria",23,1,1,90,1,5,5,12,7,58.3,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL
"6989550f","2016-2017","ESP","1. La Liga","17th","Leganés",24,1,0,60,0.7,3,4.5,3,0,0,0,0,0,0,NULL,0,0,0,0,NULL
"6989550f","2016-2017","ITA","2. Serie B","4th","Perugia",24,18,18,1620,18,15,0.83,66,51,77.3,7,10,1,8,44.4,NULL,NULL,NULL,NULL,NULL
"6989550f","2017-2018","ITA","1. Serie A","20th","Benevento",25,13,11,1126,12.5,31,2.48,71,42,59.2,1,2,10,2,18.2,4,2,0,2,0
"6989550f","2018-2019","ITA","2. Serie B","11th","Palermo",26,31,31,2790,31,0,0,NULL,NULL,NULL,14,14,3,7,22.6,2,0,2,0,100
"6989550f","2019-2020","ITA","2. Serie B","7th","Empoli",27,37,37,3330,37,46,1.24,167,126,75.4,13,12,12,8,21.6,6,5,0,1,0
"6989550f","2020-2021","ITA","2. Serie B","1st","Empoli",28,33,33,2970,33,31,0.94,107,81,75.7,16,14,3,12,36.4,6,5,1,0,16.7
"6989550f","2021-2022","GRE","1. Super League","5th","Panathinaikos",29,10,10,900,10,NULL,NULL,NULL,NULL,NULL,5,2,3,5,50,2,2,0,0,0
"6a713852","2019-2020","ENG","3. League One","18th","Rochdale",21,26,26,2340,26,44,1.69,132,90,68.2,8,5,13,6,23.1,2,2,0,0,0
"6a713852","2020-2021","ENG","1. Premier League","16th","Brighton",22,27,27,2430,27,27,1,87,63,71.3,7,10,10,10,37,3,2,0,1,0
"6a713852","2021-2022","ENG","1. Premier League","10th","Brighton",23,17,17,1529,17,16,0.94,64,49,78.1,5,9,3,6,35.3,2,2,0,0,0
"6ac69ff9","2017-2018","GER","3. 3. Liga","10th","Preußen Münster",20,20,20,1755,19.5,26,1.33,84,58,73.8,6,5,9,5,25,5,4,1,0,20
